"","Subject","Activity","MeasureName","mean(MeasureVal)"
"2612",27,"LAYING","tBodyGyroJerkStdZ",-0.727982409261745
"2613",27,"LAYING","tBodyGyroMagMean",-0.622646577775503
"2614",27,"LAYING","tBodyGyroMagStd",-0.697498265308054
"2615",27,"LAYING","tBodyGyroMeanX",-0.0683332171546644
"2616",27,"LAYING","tBodyGyroMeanY",-0.0496441313538255
"2617",27,"LAYING","tBodyGyroMeanZ",0.116262252263758
"2618",27,"LAYING","tBodyGyroStdX",-0.745669027144295
"2619",27,"LAYING","tBodyGyroStdY",-0.754439610369128
"2620",27,"LAYING","tBodyGyroStdZ",-0.594631679097315
"2621",27,"LAYING","tGravityAccMagMean",-0.535726883050671
"2622",27,"LAYING","tGravityAccMagStd",-0.600445866154362
"2623",27,"LAYING","tGravityAccMeanX",0.585139591107383
"2624",27,"LAYING","tGravityAccMeanY",0.0234793061308725
"2625",27,"LAYING","tGravityAccMeanZ",0.120613102375168
"2626",27,"LAYING","tGravityAccStdX",-0.971679845234899
"2627",27,"LAYING","tGravityAccStdY",-0.969891146979866
"2628",27,"LAYING","tGravityAccStdZ",-0.956568824597315
"2629",27,"STANDING","angletBodyAccJerkMean,gravityMean",0.0296936869
"2630",27,"STANDING","angletBodyAccMean,gravity",0.00905547498038461
"2631",27,"STANDING","angletBodyGyroJerkMean,gravityMean",-0.0347642773782051
"2632",27,"STANDING","angletBodyGyroMean,gravityMean",0.0508252134051282
"2633",27,"STANDING","angleX,gravityMean",-0.609198822564103
"2634",27,"STANDING","angleY,gravityMean",0.0335919918205128
"2635",27,"STANDING","angleZ,gravityMean",-0.143398014142308
"2636",27,"STANDING","fBodyAccJerkMeanX",-0.991782158076923
"2637",27,"STANDING","fBodyAccJerkMeanY",-0.985147330128205
"2638",27,"STANDING","fBodyAccJerkMeanZ",-0.988521791666667
"2639",27,"STANDING","fBodyAccJerkStdX",-0.992649861923077
"2640",27,"STANDING","fBodyAccJerkStdY",-0.986093858717949
"2641",27,"STANDING","fBodyAccJerkStdZ",-0.990493986666667
"2642",27,"STANDING","fBodyAccMagMean",-0.978168563846154
"2643",27,"STANDING","fBodyAccMagStd",-0.974775499230769
"2644",27,"STANDING","fBodyAccMeanX",-0.990202906025641
"2645",27,"STANDING","fBodyAccMeanY",-0.975155754871795
"2646",27,"STANDING","fBodyAccMeanZ",-0.978848418461538
"2647",27,"STANDING","fBodyAccStdX",-0.990398788205128
"2648",27,"STANDING","fBodyAccStdY",-0.971690637564103
"2649",27,"STANDING","fBodyAccStdZ",-0.967165568461538
"2650",27,"STANDING","fBodyBodyAccJerkMagMean",-0.990108465769231
"2651",27,"STANDING","fBodyBodyAccJerkMagStd",-0.990060928461538
"2652",27,"STANDING","fBodyBodyGyroJerkMagMean",-0.993693021410256
"2653",27,"STANDING","fBodyBodyGyroJerkMagStd",-0.993907993589744
"2654",27,"STANDING","fBodyBodyGyroMagMean",-0.980589148974359
"2655",27,"STANDING","fBodyBodyGyroMagStd",-0.97322665025641
"2656",27,"STANDING","fBodyGyroMeanX",-0.986118446282051
"2657",27,"STANDING","fBodyGyroMeanY",-0.985987914871795
"2658",27,"STANDING","fBodyGyroMeanZ",-0.978988605384615
"2659",27,"STANDING","fBodyGyroStdX",-0.988087790769231
"2660",27,"STANDING","fBodyGyroStdY",-0.982843103974359
"2661",27,"STANDING","fBodyGyroStdZ",-0.979428019102564
"2662",27,"STANDING","tBodyAccJerkMagMean",-0.990332891538461
"2663",27,"STANDING","tBodyAccJerkMagStd",-0.990626418974359
"2664",27,"STANDING","tBodyAccJerkMeanX",0.0767283254358974
"2665",27,"STANDING","tBodyAccJerkMeanY",0.00997154866282051
"2666",27,"STANDING","tBodyAccJerkMeanZ",-0.00266551938307692
"2667",27,"STANDING","tBodyAccJerkStdX",-0.991831534358974
"2668",27,"STANDING","tBodyAccJerkStdY",-0.985056905
"2669",27,"STANDING","tBodyAccJerkStdZ",-0.990225417948718
"2670",27,"STANDING","tBodyAccMagMean",-0.980278693846154
"2671",27,"STANDING","tBodyAccMagStd",-0.973689910897436
"2672",27,"STANDING","tBodyAccMeanX",0.275223067435897
"2673",27,"STANDING","tBodyAccMeanY",-0.0162554117217949
"2674",27,"STANDING","tBodyAccMeanZ",-0.105403810015385
"2675",27,"STANDING","tBodyAccStdX",-0.990276643846154
"2676",27,"STANDING","tBodyAccStdY",-0.972196177948718
"2677",27,"STANDING","tBodyAccStdZ",-0.969969877692308
"2678",27,"STANDING","tBodyGyroJerkMagMean",-0.994198412051282
"2679",27,"STANDING","tBodyGyroJerkMagStd",-0.993732153205128
"2680",27,"STANDING","tBodyGyroJerkMeanX",-0.0966434086025641
"2681",27,"STANDING","tBodyGyroJerkMeanY",-0.0395641430128205
"2682",27,"STANDING","tBodyGyroJerkMeanZ",-0.0530710005410256
"2683",27,"STANDING","tBodyGyroJerkStdX",-0.992694551282051
"2684",27,"STANDING","tBodyGyroJerkStdY",-0.993396012564103
"2685",27,"STANDING","tBodyGyroJerkStdZ",-0.992933121025641
"2686",27,"STANDING","tBodyGyroMagMean",-0.966683888076923
"2687",27,"STANDING","tBodyGyroMagStd",-0.973304104615385
"2688",27,"STANDING","tBodyGyroMeanX",-0.0324471173435897
"2689",27,"STANDING","tBodyGyroMeanY",-0.0765120463525641
"2690",27,"STANDING","tBodyGyroMeanZ",0.0809994171153846
"2691",27,"STANDING","tBodyGyroStdX",-0.987584196794872
"2692",27,"STANDING","tBodyGyroStdY",-0.983939928846154
"2693",27,"STANDING","tBodyGyroStdZ",-0.977847181794872
"2694",27,"STANDING","tGravityAccMagMean",-0.980278693846154
"2695",27,"STANDING","tGravityAccMagStd",-0.973689910897436
"2696",27,"STANDING","tGravityAccMeanX",0.788037331794872
"2697",27,"STANDING","tGravityAccMeanY",0.0657218505
"2698",27,"STANDING","tGravityAccMeanZ",0.219701605211973
"2699",27,"STANDING","tGravityAccStdX",-0.985853734871795
"2700",27,"STANDING","tGravityAccStdY",-0.982492101538462
"2701",27,"STANDING","tGravityAccStdZ",-0.969254340641026
"2702",28,"LAYING","angletBodyAccJerkMean,gravityMean",-0.00901140259397906
"2703",28,"LAYING","angletBodyAccMean,gravity",0.0051397456891623
"2704",28,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.00150494933062827
"2705",28,"LAYING","angletBodyGyroMean,gravityMean",0.0480755265267016
"2706",28,"LAYING","angleX,gravityMean",-0.437369402670157
"2707",28,"LAYING","angleY,gravityMean",0.182743741320916
"2708",28,"LAYING","angleZ,gravityMean",0.0624075363685864
"2709",28,"LAYING","fBodyAccJerkMeanX",-0.686723799059424
"2710",28,"LAYING","fBodyAccJerkMeanY",-0.670718095926963
"2711",28,"LAYING","fBodyAccJerkMeanZ",-0.779061720358639
"2712",28,"LAYING","fBodyAccJerkStdX",-0.704073382410995
"2713",28,"LAYING","fBodyAccJerkStdY",-0.654855915271466
"2714",28,"LAYING","fBodyAccJerkStdZ",-0.821715494424084
"2715",28,"LAYING","fBodyAccMagMean",-0.628763247405236
"2716",28,"LAYING","fBodyAccMagStd",-0.696993999667801
"2717",28,"LAYING","fBodyAccMeanX",-0.654156519193717
"2718",28,"LAYING","fBodyAccMeanY",-0.584932500113874
"2719",28,"LAYING","fBodyAccMeanZ",-0.715134474431937
"2720",28,"LAYING","fBodyAccStdX",-0.647807192984293
"2721",28,"LAYING","fBodyAccStdY",-0.595110472615916
"2722",28,"LAYING","fBodyAccStdZ",-0.695767279528796
"2723",28,"LAYING","fBodyBodyAccJerkMagMean",-0.675428720467801
"2724",28,"LAYING","fBodyBodyAccJerkMagStd",-0.706415829342932
"2725",28,"LAYING","fBodyBodyGyroJerkMagMean",-0.806882151753927
"2726",28,"LAYING","fBodyBodyGyroJerkMagStd",-0.818448508376963
"2727",28,"LAYING","fBodyBodyGyroMagMean",-0.73790809206911
"2728",28,"LAYING","fBodyBodyGyroMagStd",-0.743784612693717
"2729",28,"LAYING","fBodyGyroMeanX",-0.674356656020942
"2730",28,"LAYING","fBodyGyroMeanY",-0.747067907931937
"2731",28,"LAYING","fBodyGyroMeanZ",-0.673513886890838
"2732",28,"LAYING","fBodyGyroStdX",-0.762030978010471
"2733",28,"LAYING","fBodyGyroStdY",-0.740819453429319
"2734",28,"LAYING","fBodyGyroStdZ",-0.700291282881152
"2735",28,"LAYING","tBodyAccJerkMagMean",-0.689429387759162
"2736",28,"LAYING","tBodyAccJerkMagStd",-0.687703433627487
"2737",28,"LAYING","tBodyAccJerkMeanX",0.0807263062382199
"2738",28,"LAYING","tBodyAccJerkMeanY",0.0138224436546073
"2739",28,"LAYING","tBodyAccJerkMeanZ",0.000824208324801046
"2740",28,"LAYING","tBodyAccJerkStdX",-0.680813725392147
"2741",28,"LAYING","tBodyAccJerkStdY",-0.651619848945026
"2742",28,"LAYING","tBodyAccJerkStdZ",-0.800870581884817
"2743",28,"LAYING","tBodyAccMagMean",-0.610030902501309
"2744",28,"LAYING","tBodyAccMagStd",-0.635821226515969
"2745",28,"LAYING","tBodyAccMeanX",0.277532554764398
"2746",28,"LAYING","tBodyAccMeanY",-0.0191721442063089
"2747",28,"LAYING","tBodyAccMeanZ",-0.109710873104188
"2748",28,"LAYING","tBodyAccStdX",-0.649040391307853
"2749",28,"LAYING","tBodyAccStdY",-0.573651895933508
"2750",28,"LAYING","tBodyAccStdZ",-0.685821415026178
"2751",28,"LAYING","tBodyGyroJerkMagMean",-0.78929494326178
"2752",28,"LAYING","tBodyGyroJerkMagStd",-0.805738383010471
"2753",28,"LAYING","tBodyGyroJerkMeanX",-0.0881213551172775
"2754",28,"LAYING","tBodyGyroJerkMeanY",-0.0447972595862042
"2755",28,"LAYING","tBodyGyroJerkMeanZ",-0.0607680707408115
"2756",28,"LAYING","tBodyGyroJerkStdX",-0.720515676293194
"2757",28,"LAYING","tBodyGyroJerkStdY",-0.825038783246073
"2758",28,"LAYING","tBodyGyroJerkStdZ",-0.769755981125654
"2759",28,"LAYING","tBodyGyroMagMean",-0.648538641430367
"2760",28,"LAYING","tBodyGyroMagStd",-0.710956808836911
"2761",28,"LAYING","tBodyGyroMeanX",-0.064496354556466
"2762",28,"LAYING","tBodyGyroMeanY",-0.0471474023101021
"2763",28,"LAYING","tBodyGyroMeanZ",0.100840281329581
"2764",28,"LAYING","tBodyGyroStdX",-0.740276591873298
"2765",28,"LAYING","tBodyGyroStdY",-0.741285540196335
"2766",28,"LAYING","tBodyGyroStdZ",-0.669789662889791
"2767",28,"LAYING","tGravityAccMagMean",-0.610030902501309
"2768",28,"LAYING","tGravityAccMagStd",-0.635821226515969
"2769",28,"LAYING","tGravityAccMeanX",0.62376789513089
"2770",28,"LAYING","tGravityAccMeanY",-0.14757775521466
"2771",28,"LAYING","tGravityAccMeanZ",-0.0469931021049738
"2772",28,"LAYING","tGravityAccStdX",-0.973873328062827
"2773",28,"LAYING","tGravityAccStdY",-0.960365626256545
"2774",28,"LAYING","tGravityAccStdZ",-0.946225637251309
"2775",29,"LAYING","angletBodyAccJerkMean,gravityMean",-0.00445131495703488
"2776",29,"LAYING","angletBodyAccMean,gravity",0.00843199681639535
"2777",29,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.000946753019534884
"2778",29,"LAYING","angletBodyGyroMean,gravityMean",-0.0431070383319767
"2779",29,"LAYING","angleX,gravityMean",-0.560722156395349
"2780",29,"LAYING","angleY,gravityMean",-0.0159365438755814
"2781",29,"LAYING","angleZ,gravityMean",-0.131056819056395
"2782",29,"LAYING","fBodyAccJerkMeanX",-0.629875853152035
"2783",29,"LAYING","fBodyAccJerkMeanY",-0.641289075786337
"2784",29,"LAYING","fBodyAccJerkMeanZ",-0.768433928313954
"2785",29,"LAYING","fBodyAccJerkStdX",-0.651564188964826
"2786",29,"LAYING","fBodyAccJerkStdY",-0.655526116655523
"2787",29,"LAYING","fBodyAccJerkStdZ",-0.818292780813954
"2788",29,"LAYING","fBodyAccMagMean",-0.589294014734302
"2789",29,"LAYING","fBodyAccMagStd",-0.639314176054942
"2790",29,"LAYING","fBodyAccMeanX",-0.579901000186134
"2791",29,"LAYING","fBodyAccMeanY",-0.587686308146221
"2792",29,"LAYING","fBodyAccMeanZ",-0.680547675465116
"2793",29,"LAYING","fBodyAccStdX",-0.5727879490375
"2794",29,"LAYING","fBodyAccStdY",-0.630978844851831
"2795",29,"LAYING","fBodyAccStdZ",-0.602550925183721
"2796",29,"LAYING","fBodyBodyAccJerkMagMean",-0.609879937469099
"2797",29,"LAYING","fBodyBodyAccJerkMagStd",-0.636434470547384
"2798",29,"LAYING","fBodyBodyGyroJerkMagMean",-0.840464164156977
"2799",29,"LAYING","fBodyBodyGyroJerkMagStd",-0.851462426569767
"2800",29,"LAYING","fBodyBodyGyroMagMean",-0.722018434984302
"2801",29,"LAYING","fBodyBodyGyroMagStd",-0.671454324368401
"2802",29,"LAYING","fBodyGyroMeanX",-0.685747413486628
"2803",29,"LAYING","fBodyGyroMeanY",-0.735972301656977
"2804",29,"LAYING","fBodyGyroMeanZ",-0.689221357718023
"2805",29,"LAYING","fBodyGyroStdX",-0.752567831707849
"2806",29,"LAYING","fBodyGyroStdY",-0.588857987485174
"2807",29,"LAYING","fBodyGyroStdZ",-0.749163172296512
"2808",29,"LAYING","tBodyAccJerkMagMean",-0.664538060484884
"2809",29,"LAYING","tBodyAccJerkMagStd",-0.620472049862791
"2810",29,"LAYING","tBodyAccJerkMeanX",0.0788382324713372
"2811",29,"LAYING","tBodyAccJerkMeanY",0.00900161248883721
"2812",29,"LAYING","tBodyAccJerkMeanZ",-0.00355290542467733
"2813",29,"LAYING","tBodyAccJerkStdX",-0.623456414216366
"2814",29,"LAYING","tBodyAccJerkStdY",-0.635499779848779
"2815",29,"LAYING","tBodyAccJerkStdZ",-0.793746797790698
"2816",29,"LAYING","tBodyAccMagMean",-0.553585593347965
"2817",29,"LAYING","tBodyAccMagStd",-0.579067216088081
"2818",29,"LAYING","tBodyAccMeanX",0.279111521944767
"2819",29,"LAYING","tBodyAccMeanY",-0.018471953048314
"2820",29,"LAYING","tBodyAccMeanZ",-0.108675612269477
"2821",29,"LAYING","tBodyAccStdX",-0.574295395364826
"2822",29,"LAYING","tBodyAccStdY",-0.598400275636657
"2823",29,"LAYING","tBodyAccStdZ",-0.606461283926453
"2824",29,"LAYING","tBodyGyroJerkMagMean",-0.802293906366279
"2825",29,"LAYING","tBodyGyroJerkMagStd",-0.840156364186047
"2826",29,"LAYING","tBodyGyroJerkMeanX",-0.100707751809855
"2827",29,"LAYING","tBodyGyroJerkMeanY",-0.0464322029527616
"2828",29,"LAYING","tBodyGyroJerkMeanZ",-0.052785999031686
"2829",29,"LAYING","tBodyGyroJerkStdX",-0.736117664139535
"2830",29,"LAYING","tBodyGyroJerkStdY",-0.853639613139535
"2831",29,"LAYING","tBodyGyroJerkStdZ",-0.770221314302326
"2832",29,"LAYING","tBodyGyroMagMean",-0.602228993700349
"2833",29,"LAYING","tBodyGyroMagStd",-0.653732301592151
"2834",29,"LAYING","tBodyGyroMeanX",-0.0101831910869331
"2835",29,"LAYING","tBodyGyroMeanY",-0.0882883296441861
"2836",29,"LAYING","tBodyGyroMeanZ",0.0881626266546221
"2837",29,"LAYING","tBodyGyroStdX",-0.73469927369157
"2838",29,"LAYING","tBodyGyroStdY",-0.634569173421512
"2839",29,"LAYING","tBodyGyroStdZ",-0.713864583982558
"2840",29,"LAYING","tGravityAccMagMean",-0.553585593347965
"2841",29,"LAYING","tGravityAccMagStd",-0.579067216088081
"2842",29,"LAYING","tGravityAccMeanX",0.683067625610465
"2843",29,"LAYING","tGravityAccMeanY",0.115489757911628
"2844",29,"LAYING","tGravityAccMeanZ",0.208215370043721
"2845",29,"LAYING","tGravityAccStdX",-0.973282885843023
"2846",29,"LAYING","tGravityAccStdY",-0.964643161017442
"2847",29,"LAYING","tGravityAccStdZ",-0.941621790232558
"2848",30,"LAYING","angletBodyAccJerkMean,gravityMean",0.0170043635063708
"2849",30,"LAYING","angletBodyAccMean,gravity",0.00829338120762402
"2850",30,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.0220330832773107
"2851",30,"LAYING","angletBodyGyroMean,gravityMean",0.0231789870650131
"2852",30,"LAYING","angleX,gravityMean",-0.563683489947781
"2853",30,"LAYING","angleY,gravityMean",0.0347383559268929
"2854",30,"LAYING","angleZ,gravityMean",-0.118055740375574
"2855",30,"LAYING","fBodyAccJerkMeanX",-0.685307771157441
"2856",30,"LAYING","fBodyAccJerkMeanY",-0.671673670524282
"2857",30,"LAYING","fBodyAccJerkMeanZ",-0.755432212793734
"2858",30,"LAYING","fBodyAccJerkStdX",-0.701879208571802
"2859",30,"LAYING","fBodyAccJerkStdY",-0.672622022924282
"2860",30,"LAYING","fBodyAccJerkStdZ",-0.807184940939948
"2861",30,"LAYING","fBodyAccMagMean",-0.600372067046214
"2862",30,"LAYING","fBodyAccMagStd",-0.646522810920757
"2863",30,"LAYING","fBodyAccMeanX",-0.635650125322193
"2864",30,"LAYING","fBodyAccMeanY",-0.55849001001906
"2865",30,"LAYING","fBodyAccMeanZ",-0.634958546900783
"2866",30,"LAYING","fBodyAccStdX",-0.609238911508407
"2867",30,"LAYING","fBodyAccStdY",-0.531321491840992
"2868",30,"LAYING","fBodyAccStdZ",-0.506570361273995
"2869",30,"LAYING","fBodyBodyAccJerkMagMean",-0.656339723754047
"2870",30,"LAYING","fBodyBodyAccJerkMagStd",-0.664600262443812
"2871",30,"LAYING","fBodyBodyGyroJerkMagMean",-0.811292332428198
"2872",30,"LAYING","fBodyBodyGyroJerkMagStd",-0.822805618746736
"2873",30,"LAYING","fBodyBodyGyroMagMean",-0.669600510563003
"2874",30,"LAYING","fBodyBodyGyroMagStd",-0.589192650089817
"2875",30,"LAYING","fBodyGyroMeanX",-0.667418236692689
"2876",30,"LAYING","fBodyGyroMeanY",-0.629910665959817
"2877",30,"LAYING","fBodyGyroMeanZ",-0.615699347830287
"2878",30,"LAYING","fBodyGyroStdX",-0.676801995680601
"2879",30,"LAYING","fBodyGyroStdY",-0.496310421449608
"2880",30,"LAYING","fBodyGyroStdZ",-0.620253390415144
"2881",30,"LAYING","tBodyAccJerkMagMean",-0.697050126998956
"2882",30,"LAYING","tBodyAccJerkMagStd",-0.658972148093473
"2883",30,"LAYING","tBodyAccJerkMeanX",0.0734799270148825
"2884",30,"LAYING","tBodyAccJerkMeanY",0.00730438257971279
"2885",30,"LAYING","tBodyAccJerkMeanZ",-0.000653871890373369
"2886",30,"LAYING","tBodyAccJerkStdX",-0.679007254150131
"2887",30,"LAYING","tBodyAccJerkStdY",-0.6607705539047
"2888",30,"LAYING","tBodyAccJerkStdZ",-0.781644485013055
"2889",30,"LAYING","tBodyAccMagMean",-0.538131194183003
"2890",30,"LAYING","tBodyAccMagStd",-0.588158111633681
"2891",30,"LAYING","tBodyAccMeanX",0.276305836721932
"2892",30,"LAYING","tBodyAccMeanY",-0.0175856077340209
"2893",30,"LAYING","tBodyAccMeanZ",-0.10589355727859
"2894",30,"LAYING","tBodyAccStdX",-0.615890785389034
"2895",30,"LAYING","tBodyAccStdY",-0.519047387875457
"2896",30,"LAYING","tBodyAccStdZ",-0.522643273772115
"2897",30,"LAYING","tBodyGyroJerkMagMean",-0.785870931331593
"2898",30,"LAYING","tBodyGyroJerkMagStd",-0.810398514673629
"2899",30,"LAYING","tBodyGyroJerkMeanX",-0.0926769005274151
"2900",30,"LAYING","tBodyGyroJerkMeanY",-0.0412903779669452
"2901",30,"LAYING","tBodyGyroJerkMeanZ",-0.0493556177875196
"2902",30,"LAYING","tBodyGyroJerkStdX",-0.780636429556136
"2903",30,"LAYING","tBodyGyroJerkStdY",-0.79894807305483
"2904",30,"LAYING","tBodyGyroJerkStdZ",-0.76322854691906
"2905",30,"LAYING","tBodyGyroMagMean",-0.510032754098198
"2906",30,"LAYING","tBodyGyroMagStd",-0.573779428671018
"2907",30,"LAYING","tBodyGyroMeanX",-0.0354229280326632
"2908",30,"LAYING","tBodyGyroMeanY",-0.0717482452402089
"2909",30,"LAYING","tBodyGyroMeanZ",0.0834544586693995
"2910",30,"LAYING","tBodyGyroStdX",-0.671005846122715
"2911",30,"LAYING","tBodyGyroStdY",-0.538990663942298
"2912",30,"LAYING","tBodyGyroStdZ",-0.589783442185379
"2913",30,"LAYING","tGravityAccMagMean",-0.538131194183003
"2914",30,"LAYING","tGravityAccMagStd",-0.588158111633681
"2915",30,"LAYING","tGravityAccMeanX",0.696858200678851
"2916",30,"LAYING","tGravityAccMeanY",0.0512698188974987
"2917",30,"LAYING","tGravityAccMeanZ",0.184343178348037
"2918",30,"LAYING","tGravityAccStdX",-0.974319118563969
"2919",30,"LAYING","tGravityAccStdY",-0.952288292767624
"2920",30,"LAYING","tGravityAccStdZ",-0.92943263464752
